mysql> select fid1,fid2,mem1,mem2,count(*) from mdetail group by fid1,fid2,mem1,mem2;
+------+------+------+------+----------+
| fid1 | fid2 | mem1 | mem2 | count(*) |
| 3164 | 3164 |    2 |    1 |        3 |
| 3164 | 3164 |    2 |    2 |        3 |
| 3166 | 3166 |    1 |    1 |        3 |
| 3166 | 3166 |    1 |    2 |        3 |
| 3166 | 3166 |    2 |    1 |        3 |
| 3166 | 3166 |    2 |    2 |        3 |
| 3167 | 3167 |    1 |    1 |        3 |
| 3167 | 3167 |    1 |    2 |        3 |
| 3167 | 3167 |    1 |    3 |        3 |
| 3167 | 3167 |    2 |    1 |        3 |
| 3167 | 3167 |    2 |    2 |        3 |
| 3167 | 3167 |    2 |    3 |        3 |
| 3167 | 3167 |    3 |    1 |        3 |
| 3167 | 3167 |    3 |    2 |        3 |
| 3167 | 3167 |    3 |    3 |        3 |
| 3168 | 3168 |    1 |    1 |        3 |
| 3168 | 3168 |    1 |    2 |        3 |
| 3168 | 3168 |    1 |    3 |        3 |
| 3168 | 3168 |    1 |    4 |        3 |
| 3168 | 3168 |    1 |    5 |        3 |
| 3168 | 3168 |    1 |    6 |        3 |
| 3168 | 3168 |    1 |    7 |        3 |
| 3169 | 3169 |    1 |    1 |        3 |
| 3169 | 3169 |    1 |    2 |        3 |
| 3169 | 3169 |    1 |    3 |        3 |
| 3169 | 3169 |    1 |    4 |        3 |
| 3169 | 3169 |    1 |    5 |        3 |
| 3169 | 3169 |    1 |    6 |        3 |
| 3169 | 3169 |    1 |    7 |        3 |
| 3169 | 3169 |    2 |    1 |        3 |
| 3169 | 3169 |    2 |    2 |        3 |
| 3169 | 3169 |    2 |    3 |        3 |
| 3169 | 3169 |    2 |    4 |        3 |
| 3169 | 3169 |    2 |    5 |        3 |
| 3169 | 3169 |    2 |    6 |        3 |
| 3169 | 3169 |    2 |    7 |        3 |
| 3169 | 3169 |    3 |    1 |        3 |
| 3169 | 3169 |    3 |    2 |        3 |
| 3169 | 3169 |    3 |    3 |        3 |
| 3169 | 3169 |    3 |    4 |        3 |
| 3169 | 3169 |    3 |    5 |        3 |
| 3169 | 3169 |    3 |    6 |        3 |
| 3169 | 3169 |    3 |    7 |        3 |
| 3170 | 3170 |    1 |    1 |        3 |
| 3170 | 3170 |    1 |    2 |        3 |
| 3170 | 3170 |    1 |    3 |        3 |
| 3170 | 3170 |    1 |    4 |        3 |
| 3170 | 3170 |    1 |    5 |        3 |
| 3172 | 3172 |    1 |    1 |        3 |
| 3172 | 3172 |    1 |    2 |        3 |
| 3172 | 3172 |    1 |    3 |        3 |
| 3172 | 3172 |    1 |    4 |        3 |
| 3172 | 3172 |    1 |    5 |        3 |
| 3172 | 3172 |    1 |    6 |        3 |
| 3172 | 3172 |    1 |    7 |        3 |
| 3172 | 3172 |    1 |    8 |        3 |
| 3172 | 3172 |    1 |    9 |        3 |
| 3174 | 3174 |    1 |    1 |        3 |
| 3174 | 3174 |    1 |    2 |        3 |
| 3174 | 3174 |    1 |    3 |        3 |
| 3174 | 3174 |    1 |    4 |        3 |
| 3174 | 3174 |    2 |    1 |        3 |
| 3174 | 3174 |    2 |    2 |        3 |
| 3174 | 3174 |    2 |    3 |        3 |
| 3174 | 3174 |    2 |    4 |        3 |
| 3175 | 3175 |    1 |    1 |        3 |
| 3175 | 3175 |    1 |    2 |        3 |
| 3175 | 3175 |    1 |    3 |        3 |
| 3175 | 3175 |    1 |    4 |        3 |
| 3175 | 3175 |    1 |    5 |        3 |
| 3175 | 3175 |    1 |    6 |        3 |
| 3175 | 3175 |    3 |    1 |        3 |
| 3175 | 3175 |    3 |    2 |        3 |
| 3175 | 3175 |    3 |    3 |        3 |
| 3175 | 3175 |    3 |    4 |        3 |
| 3175 | 3175 |    3 |    5 |        3 |
| 3175 | 3175 |    3 |    6 |        3 |
| 3175 | 3175 |    4 |    1 |        3 |
| 3175 | 3175 |    4 |    2 |        3 |
| 3175 | 3175 |    4 |    3 |        3 |
| 3175 | 3175 |    4 |    4 |        3 |
| 3175 | 3175 |    4 |    5 |        3 |
| 3175 | 3175 |    4 |    6 |        3 |
| 3176 | 3176 |    1 |    1 |        3 |
| 3176 | 3176 |    1 |    2 |        3 |
| 3176 | 3176 |    1 |    3 |        3 |
| 3176 | 3176 |    2 |    1 |        3 |
| 3176 | 3176 |    2 |    2 |        3 |
| 3176 | 3176 |    2 |    3 |        3 |
| 3176 | 3176 |    3 |    1 |        3 |
| 3176 | 3176 |    3 |    2 |        3 |
| 3176 | 3176 |    3 |    3 |        3 |
| 3177 | 3177 |    1 |    1 |        3 |
| 3177 | 3177 |    1 |    2 |        3 |
| 3177 | 3177 |    2 |    1 |        3 |
| 3177 | 3177 |    2 |    2 |        3 |
| 3178 | 3178 |    1 |    1 |        3 |
| 3178 | 3178 |    1 |    2 |        3 |
| 3178 | 3178 |    1 |    3 |        3 |
| 3178 | 3178 |    2 |    1 |        3 |
| 3178 | 3178 |    2 |    2 |        3 |
| 3178 | 3178 |    2 |    3 |        3 |
| 3178 | 3178 |    3 |    1 |        3 |
| 3178 | 3178 |    3 |    2 |        3 |
| 3178 | 3178 |    3 |    3 |        3 |
| 3179 | 3179 |    1 |    1 |        3 |
| 3179 | 3179 |    1 |    2 |        3 |
| 3179 | 3179 |    2 |    1 |        3 |
| 3179 | 3179 |    2 |    2 |        3 |
| 3180 | 3180 |    1 |    1 |        3 |
| 3180 | 3180 |    1 |    2 |        3 |
| 3181 | 3181 |    1 |    1 |        3 |
| 3181 | 3181 |    1 |    2 |        3 |
| 3182 | 3182 |    1 |    1 |        3 |
| 3182 | 3182 |    1 |    2 |        3 |
| 3182 | 3182 |    1 |    3 |        3 |
| 3182 | 3182 |    2 |    1 |        3 |
| 3182 | 3182 |    2 |    2 |        3 |
| 3182 | 3182 |    2 |    3 |        3 |
| 3183 | 3183 |    1 |    1 |        3 |
| 3183 | 3183 |    1 |    2 |        3 |
| 3183 | 3183 |    1 |    3 |        3 |
| 3183 | 3183 |    1 |    4 |        3 |
| 3184 | 3184 |    1 |    1 |        3 |
| 3184 | 3184 |    1 |    2 |        3 |
| 3184 | 3184 |    1 |    3 |        3 |
| 3184 | 3184 |    1 |    4 |        3 |
| 3184 | 3184 |    1 |    5 |        3 |
| 3184 | 3184 |    1 |    6 |        3 |
| 3185 | 3185 |    1 |    1 |        3 |
| 3185 | 3185 |    1 |    2 |        3 |
| 3186 | 3186 |    1 |    1 |        3 |
| 3186 | 3186 |    1 |    2 |        3 |
| 3186 | 3186 |    1 |    3 |        3 |
| 3186 | 3186 |    1 |    4 |        3 |
| 3186 | 3186 |    1 |    5 |        3 |
| 3186 | 3186 |    1 |    6 |        3 |
| 3186 | 3186 |    3 |    1 |        3 |
| 3186 | 3186 |    3 |    2 |        3 |
| 3186 | 3186 |    3 |    3 |        3 |
| 3186 | 3186 |    3 |    4 |        3 |
| 3186 | 3186 |    3 |    5 |        3 |
| 3186 | 3186 |    3 |    6 |        3 |
| 3188 | 3188 |    1 |    1 |        3 |
| 3188 | 3188 |    1 |    2 |        3 |
| 3189 | 3189 |    1 |    1 |        3 |
| 3189 | 3189 |    1 |    2 |        3 |
| 3189 | 3189 |    1 |    3 |        3 |
| 3189 | 3189 |    1 |    4 |        3 |
| 3189 | 3189 |    1 |    5 |        3 |
| 3189 | 3189 |    1 |    6 |        3 |
| 3189 | 3189 |    1 |    7 |        3 |
| 3189 | 3189 |    1 |    8 |        3 |
| 3190 | 3190 |    1 |    1 |        3 |
| 3190 | 3190 |    1 |    2 |        3 |
| 3190 | 3190 |    1 |    3 |        3 |
| 3190 | 3190 |    1 |    4 |        3 |
| 3190 | 3190 |    1 |    5 |        3 |
| 3190 | 3190 |    1 |    6 |        3 |
| 3190 | 3190 |    1 |    7 |        3 |
| 3191 | 3191 |    1 |    1 |        3 |
| 3191 | 3191 |    1 |    2 |        3 |
| 3191 | 3191 |    1 |    3 |        3 |
| 3191 | 3191 |    1 |    4 |        3 |
| 3191 | 3191 |    1 |    5 |        3 |
| 3194 | 3194 |    1 |    1 |        3 |
| 3194 | 3194 |    1 |    2 |        3 |
| 3194 | 3194 |    1 |    3 |        3 |
| 3194 | 3194 |    1 |    4 |        3 |
| 3194 | 3194 |    1 |    5 |        3 |
| 3194 | 3194 |    1 |    6 |        3 |
| 3195 | 3195 |    1 |    1 |        3 |
| 3195 | 3195 |    1 |    2 |        3 |
| 3195 | 3195 |    1 |    3 |        3 |
| 3195 | 3195 |    1 |    4 |        3 |
| 3195 | 3195 |    1 |    5 |        3 |
| 3195 | 3195 |    1 |    6 |        3 |
| 3195 | 3195 |    2 |    1 |        3 |
| 3195 | 3195 |    2 |    2 |        3 |
| 3195 | 3195 |    2 |    3 |        3 |
| 3195 | 3195 |    2 |    4 |        3 |
| 3195 | 3195 |    2 |    5 |        3 |
| 3195 | 3195 |    2 |    6 |        3 |
| 3195 | 3195 |    3 |    1 |        3 |
| 3195 | 3195 |    3 |    2 |        3 |
| 3195 | 3195 |    3 |    3 |        3 |
| 3195 | 3195 |    3 |    4 |        3 |
| 3195 | 3195 |    3 |    5 |        3 |
| 3195 | 3195 |    3 |    6 |        3 |
| 3196 | 3196 |    1 |    1 |        3 |
| 3196 | 3196 |    1 |    2 |        3 |
| 3196 | 3196 |    2 |    1 |        3 |
| 3196 | 3196 |    2 |    2 |        3 |
| 3197 | 3197 |    1 |    1 |        3 |
| 3197 | 3197 |    1 |    2 |        3 |
| 3197 | 3197 |    1 |    3 |        3 |
| 3197 | 3197 |    1 |    4 |        3 |
| 3197 | 3197 |    1 |    5 |        3 |
| 3200 | 3200 |    1 |    1 |        3 |
| 3200 | 3200 |    1 |    2 |        3 |
| 3200 | 3200 |    2 |    1 |        3 |
| 3200 | 3200 |    2 |    2 |        3 |
| 3202 | 3202 |    1 |    1 |        3 |
| 3202 | 3202 |    1 |    2 |        3 |
| 3202 | 3202 |    1 |    3 |        3 |
| 3202 | 3202 |    2 |    1 |        3 |
| 3202 | 3202 |    2 |    2 |        3 |
| 3202 | 3202 |    2 |    3 |        3 |
| 3202 | 3202 |    3 |    1 |        3 |
| 3202 | 3202 |    3 |    2 |        3 |
| 3202 | 3202 |    3 |    3 |        3 |
| 3204 | 3204 |    1 |    1 |        3 |
| 3204 | 3204 |    1 |    2 |        3 |
| 3204 | 3204 |    1 |    3 |        3 |
| 3204 | 3204 |    1 |    4 |        3 |
| 3204 | 3204 |    1 |    5 |        3 |
| 3205 | 3205 |    1 |    1 |        3 |
| 3205 | 3205 |    1 |    2 |        3 |
| 3205 | 3205 |    1 |    3 |        3 |
| 3205 | 3205 |    1 |    4 |        3 |
| 3205 | 3205 |    1 |    5 |        3 |
| 3206 | 3206 |    1 |    1 |        3 |
| 3206 | 3206 |    1 |    2 |        3 |
| 3206 | 3206 |    1 |    3 |        3 |
| 3206 | 3206 |    1 |    4 |        3 |
| 3206 | 3206 |    1 |    5 |        3 |
| 3206 | 3206 |    2 |    1 |        3 |
| 3206 | 3206 |    2 |    2 |        3 |
| 3206 | 3206 |    2 |    3 |        3 |
| 3206 | 3206 |    2 |    4 |        3 |
| 3206 | 3206 |    2 |    5 |        3 |
| 3206 | 3206 |    3 |    1 |        3 |
| 3206 | 3206 |    3 |    2 |        3 |
| 3206 | 3206 |    3 |    3 |        3 |
| 3206 | 3206 |    3 |    4 |        3 |
| 3206 | 3206 |    3 |    5 |        3 |
| 3206 | 3206 |    4 |    1 |        3 |
| 3206 | 3206 |    4 |    2 |        3 |
| 3206 | 3206 |    4 |    3 |        3 |
| 3206 | 3206 |    4 |    4 |        3 |
| 3206 | 3206 |    4 |    5 |        3 |
| 3206 | 3206 |    5 |    1 |        3 |
| 3206 | 3206 |    5 |    2 |        3 |
| 3206 | 3206 |    5 |    3 |        3 |
| 3206 | 3206 |    5 |    4 |        3 |
| 3206 | 3206 |    5 |    5 |        3 |
| 3207 | 3207 |    1 |    1 |        3 |
| 3207 | 3207 |    1 |    2 |        3 |
| 3207 | 3207 |    1 |    3 |        3 |
| 3207 | 3207 |    1 |    4 |        3 |
| 3207 | 3207 |    1 |    5 |        3 |
| 3207 | 3207 |    1 |    6 |        3 |
| 3207 | 3207 |    2 |    1 |        3 |
| 3207 | 3207 |    2 |    2 |        3 |
| 3207 | 3207 |    2 |    3 |        3 |
| 3207 | 3207 |    2 |    4 |        3 |
| 3207 | 3207 |    2 |    5 |        3 |
| 3207 | 3207 |    2 |    6 |        3 |
| 3208 | 3208 |    1 |    1 |        3 |
| 3208 | 3208 |    1 |    2 |        3 |
| 3208 | 3208 |    1 |    3 |        3 |
| 3208 | 3208 |    1 |    4 |        3 |
| 3208 | 3208 |    1 |    5 |        3 |
| 3211 | 3211 |    1 |    1 |        3 |
| 3211 | 3211 |    1 |    2 |        3 |
| 3211 | 3211 |    1 |    3 |        3 |
| 3211 | 3211 |    2 |    1 |        3 |
| 3211 | 3211 |    2 |    2 |        3 |
| 3211 | 3211 |    2 |    3 |        3 |
| 3212 | 3212 |    1 |    1 |        3 |
| 3212 | 3212 |    1 |    2 |        3 |
| 3212 | 3212 |    1 |    3 |        3 |
| 3212 | 3212 |    1 |    4 |        3 |
| 3212 | 3212 |    2 |    1 |        3 |
| 3212 | 3212 |    2 |    2 |        3 |
| 3212 | 3212 |    2 |    3 |        3 |
| 3212 | 3212 |    2 |    4 |        3 |
| 3212 | 3212 |    3 |    1 |        3 |
| 3212 | 3212 |    3 |    2 |        3 |
| 3212 | 3212 |    3 |    3 |        3 |
| 3212 | 3212 |    3 |    4 |        3 |
| 3213 | 3213 |    1 |    1 |        3 |
| 3213 | 3213 |    1 |    2 |        3 |
| 3213 | 3213 |    1 |    3 |        3 |
| 3213 | 3213 |    1 |    4 |        3 |
| 3213 | 3213 |    1 |    5 |        3 |
| 3214 | 3214 |    1 |    1 |        3 |
| 3214 | 3214 |    1 |    2 |        3 |
| 3214 | 3214 |    1 |    3 |        3 |
| 3214 | 3214 |    1 |    4 |        3 |
| 3214 | 3214 |    1 |    5 |        3 |
| 3215 | 3215 |    1 |    1 |        3 |
| 3215 | 3215 |    1 |    2 |        3 |
| 3215 | 3215 |    1 |    3 |        3 |
| 3215 | 3215 |    1 |    4 |        3 |
| 3218 | 3218 |    1 |    1 |        3 |
| 3218 | 3218 |    1 |    2 |        3 |
| 3218 | 3218 |    1 |    3 |        3 |
| 3218 | 3218 |    1 |    4 |        3 |
| 3221 | 3221 |    1 |    1 |        3 |
| 3221 | 3221 |    1 |    2 |        3 |
| 3221 | 3221 |    1 |    3 |        3 |
| 3221 | 3221 |    1 |    4 |        3 |
| 3222 | 3222 |    1 |    1 |        3 |
| 3222 | 3222 |    1 |    2 |        3 |
| 3222 | 3222 |    1 |    3 |        3 |
| 3222 | 3222 |    1 |    4 |        3 |
| 3223 | 3223 |    1 |    1 |        3 |
| 3223 | 3223 |    1 |    2 |        3 |
| 3223 | 3223 |    1 |    3 |        3 |
| 3223 | 3223 |    2 |    1 |        3 |
| 3223 | 3223 |    2 |    2 |        3 |
| 3223 | 3223 |    2 |    3 |        3 |
| 3223 | 3223 |    3 |    1 |        3 |
| 3223 | 3223 |    3 |    2 |        3 |
| 3223 | 3223 |    3 |    3 |        3 |
| 3224 | 3224 |    1 |    1 |        3 |
| 3224 | 3224 |    1 |    2 |        3 |
| 3224 | 3224 |    1 |    3 |        3 |
| 3224 | 3224 |    3 |    1 |        3 |
| 3224 | 3224 |    3 |    2 |        3 |
| 3224 | 3224 |    3 |    3 |        3 |
| 3227 | 3227 |    1 |    1 |        3 |
| 3227 | 3227 |    1 |    2 |        3 |
| 3229 | 3229 |    1 |    1 |        3 |
| 3229 | 3229 |    1 |    2 |        3 |
| 3229 | 3229 |    2 |    1 |        3 |
| 3229 | 3229 |    2 |    2 |        3 |
| 3230 | 3230 |    1 |    1 |        3 |
| 3230 | 3230 |    1 |    2 |        3 |
| 3230 | 3230 |    1 |    3 |        3 |
| 3230 | 3230 |    2 |    1 |        3 |
| 3230 | 3230 |    2 |    2 |        3 |
| 3230 | 3230 |    2 |    3 |        3 |
| 3230 | 3230 |    3 |    1 |        3 |
| 3230 | 3230 |    3 |    2 |        3 |
| 3230 | 3230 |    3 |    3 |        3 |
| 3232 | 3232 |    1 |    1 |        3 |
| 3232 | 3232 |    1 |    2 |        3 |
| 3232 | 3232 |    1 |    3 |        3 |
| 3236 | 3236 |    1 |    1 |        3 |
| 3236 | 3236 |    1 |    2 |        3 |
| 3236 | 3236 |    1 |    3 |        3 |
| 3236 | 3236 |    1 |    4 |        3 |
| 3236 | 3236 |    1 |    5 |        3 |
| 3236 | 3236 |    2 |    1 |        3 |
| 3236 | 3236 |    2 |    2 |        3 |
| 3236 | 3236 |    2 |    3 |        3 |
| 3236 | 3236 |    2 |    4 |        3 |
| 3236 | 3236 |    2 |    5 |        3 |
| 3237 | 3237 |    1 |    1 |        3 |
| 3237 | 3237 |    1 |    2 |        3 |
| 3237 | 3237 |    1 |    3 |        3 |
| 3237 | 3237 |    2 |    1 |        3 |
| 3237 | 3237 |    2 |    2 |        3 |
| 3237 | 3237 |    2 |    3 |        3 |
| 3237 | 3237 |    3 |    1 |        3 |
| 3237 | 3237 |    3 |    2 |        3 |
| 3237 | 3237 |    3 |    3 |        3 |
| 3238 | 3238 |    1 |    1 |        3 |
| 3238 | 3238 |    1 |    2 |        3 |
| 3238 | 3238 |    2 |    1 |        3 |
| 3238 | 3238 |    2 |    2 |        3 |
| 3239 | 3239 |    1 |    1 |        3 |
| 3239 | 3239 |    1 |    2 |        3 |
| 3240 | 3240 |    1 |    1 |        3 |
| 3240 | 3240 |    1 |    2 |        3 |
| 3240 | 3240 |    1 |    3 |        3 |
| 3240 | 3240 |    1 |    4 |        3 |
| 3240 | 3240 |    1 |    5 |        3 |
| 3241 | 3241 |    1 |    1 |        3 |
| 3241 | 3241 |    1 |    2 |        3 |
| 3241 | 3241 |    1 |    3 |        3 |
| 3241 | 3241 |    1 |    4 |        3 |
| 3244 | 3244 |    1 |    1 |        3 |
| 3244 | 3244 |    1 |    2 |        3 |
| 3244 | 3244 |    1 |    3 |        3 |
| 3244 | 3244 |    1 |    4 |        3 |
| 3244 | 3244 |    1 |    5 |        3 |
| 3244 | 3244 |    3 |    1 |        3 |
| 3244 | 3244 |    3 |    2 |        3 |
| 3244 | 3244 |    3 |    3 |        3 |
| 3244 | 3244 |    3 |    4 |        3 |
| 3244 | 3244 |    3 |    5 |        3 |
| 3245 | 3245 |    1 |    1 |        3 |
| 3245 | 3245 |    1 |    2 |        3 |
| 3245 | 3245 |    2 |    1 |        3 |
| 3245 | 3245 |    2 |    2 |        3 |
| 3250 | 3250 |    1 |    1 |        3 |
| 3250 | 3250 |    1 |    2 |        3 |
| 3250 | 3250 |    1 |    3 |        3 |
| 3250 | 3250 |    1 |    4 |        3 |
| 3250 | 3250 |    2 |    1 |        3 |
| 3250 | 3250 |    2 |    2 |        3 |
| 3250 | 3250 |    2 |    3 |        3 |
| 3250 | 3250 |    2 |    4 |        3 |
| 3250 | 3250 |    3 |    1 |        3 |
| 3250 | 3250 |    3 |    2 |        3 |
| 3250 | 3250 |    3 |    3 |        3 |
| 3250 | 3250 |    3 |    4 |        3 |
| 3250 | 3250 |    4 |    1 |        3 |
| 3250 | 3250 |    4 |    2 |        3 |
| 3250 | 3250 |    4 |    3 |        3 |
| 3250 | 3250 |    4 |    4 |        3 |
| 3255 | 3255 |    1 |    1 |        3 |
| 3255 | 3255 |    1 |    2 |        3 |
| 3255 | 3255 |    2 |    1 |        3 |
| 3255 | 3255 |    2 |    2 |        3 |
| 3257 | 3257 |    1 |    1 |        3 |
| 3257 | 3257 |    1 |    2 |        3 |
| 3257 | 3257 |    2 |    1 |        3 |
| 3257 | 3257 |    2 |    2 |        3 |
| 3258 | 3258 |    1 |    1 |        3 |
| 3258 | 3258 |    1 |    2 |        3 |
| 3258 | 3258 |    2 |    1 |        3 |
| 3258 | 3258 |    2 |    2 |        3 |
| 3261 | 3261 |    1 |    1 |        3 |
| 3261 | 3261 |    1 |    2 |        3 |
| 3261 | 3261 |    2 |    1 |        3 |
| 3261 | 3261 |    2 |    2 |        3 |
| 3262 | 3262 |    1 |    1 |        3 |
| 3262 | 3262 |    1 |    2 |        3 |
| 3262 | 3262 |    2 |    1 |        3 |
| 3262 | 3262 |    2 |    2 |        3 |
| 3263 | 3263 |    1 |    1 |        3 |
| 3263 | 3263 |    1 |    2 |        3 |
| 3263 | 3263 |    1 |    3 |        3 |
| 3263 | 3263 |    1 |    4 |        3 |
| 3263 | 3263 |    1 |    5 |        3 |
| 3263 | 3263 |    1 |    6 |        3 |
| 3263 | 3263 |    1 |    7 |        3 |
| 3263 | 3263 |    1 |    8 |        3 |
| 3263 | 3263 |    1 |    9 |        3 |
| 3263 | 3263 |    1 |   10 |        3 |
| 3263 | 3263 |    1 |   11 |        3 |
| 3263 | 3263 |    1 |   12 |        3 |
| 3263 | 3263 |    1 |   13 |        3 |
| 3264 | 3264 |    1 |    1 |        3 |
| 3264 | 3264 |    1 |    2 |        3 |
| 3264 | 3264 |    2 |    1 |        3 |
| 3264 | 3264 |    2 |    2 |        3 |
| 3265 | 3265 |    1 |    1 |        3 |
| 3265 | 3265 |    1 |    2 |        3 |
| 3265 | 3265 |    1 |    3 |        3 |
| 3266 | 3266 |    1 |    1 |        3 |
| 3266 | 3266 |    1 |    2 |        3 |
| 3266 | 3266 |    1 |    3 |        3 |
| 3266 | 3266 |    1 |    4 |        3 |
| 3266 | 3266 |    1 |    5 |        3 |
| 3267 | 3267 |    1 |    1 |        3 |
| 3267 | 3267 |    1 |    2 |        3 |
| 3267 | 3267 |    1 |    3 |        3 |
| 3267 | 3267 |    1 |    4 |        3 |
| 3267 | 3267 |    1 |    5 |        3 |
| 3267 | 3267 |    1 |    6 |        3 |
| 3267 | 3267 |    1 |    7 |        3 |
| 3267 | 3267 |    1 |    8 |        3 |
| 3267 | 3267 |    2 |    1 |        3 |
| 3267 | 3267 |    2 |    2 |        3 |
| 3267 | 3267 |    2 |    3 |        3 |
| 3267 | 3267 |    2 |    4 |        3 |
| 3267 | 3267 |    2 |    5 |        3 |
| 3267 | 3267 |    2 |    6 |        3 |
| 3267 | 3267 |    2 |    7 |        3 |
| 3267 | 3267 |    2 |    8 |        3 |
| 3267 | 3267 |    3 |    1 |        3 |
| 3267 | 3267 |    3 |    2 |        3 |
| 3267 | 3267 |    3 |    3 |        3 |
| 3267 | 3267 |    3 |    4 |        3 |
| 3267 | 3267 |    3 |    5 |        3 |
| 3267 | 3267 |    3 |    6 |        3 |
| 3267 | 3267 |    3 |    7 |        3 |
| 3267 | 3267 |    3 |    8 |        3 |
| 3268 | 3268 |    1 |    1 |        3 |
| 3268 | 3268 |    1 |    2 |        3 |
| 3268 | 3268 |    1 |    3 |        3 |
| 3268 | 3268 |    1 |    4 |        3 |
| 3268 | 3268 |    1 |    5 |        3 |
| 3268 | 3268 |    1 |    6 |        3 |
| 3268 | 3268 |    4 |    1 |        3 |
| 3268 | 3268 |    4 |    2 |        3 |
| 3268 | 3268 |    4 |    3 |        3 |
| 3268 | 3268 |    4 |    4 |        3 |
| 3268 | 3268 |    4 |    5 |        3 |
| 3268 | 3268 |    4 |    6 |        3 |
| 3268 | 3268 |    5 |    1 |        3 |
| 3268 | 3268 |    5 |    2 |        3 |
| 3268 | 3268 |    5 |    3 |        3 |
| 3268 | 3268 |    5 |    4 |        3 |
| 3268 | 3268 |    5 |    5 |        3 |
| 3268 | 3268 |    5 |    6 |        3 |
| 3268 | 3268 |    6 |    1 |        3 |
| 3268 | 3268 |    6 |    2 |        3 |
| 3268 | 3268 |    6 |    3 |        3 |
| 3268 | 3268 |    6 |    4 |        3 |
| 3268 | 3268 |    6 |    5 |        3 |
| 3268 | 3268 |    6 |    6 |        3 |
| 3269 | 3269 |    1 |    1 |        3 |
| 3269 | 3269 |    1 |    2 |        3 |
| 3269 | 3269 |    2 |    1 |        3 |
| 3269 | 3269 |    2 |    2 |        3 |
| 3270 | 3270 |    1 |    1 |        3 |
| 3270 | 3270 |    1 |    2 |        3 |
| 3270 | 3270 |    1 |    3 |        3 |
| 3270 | 3270 |    2 |    1 |        3 |
| 3270 | 3270 |    2 |    2 |        3 |
| 3270 | 3270 |    2 |    3 |        3 |
| 3270 | 3270 |    3 |    1 |        3 |
| 3270 | 3270 |    3 |    2 |        3 |
| 3270 | 3270 |    3 |    3 |        3 |
| 3271 | 3271 |    1 |    1 |        3 |
| 3271 | 3271 |    1 |    2 |        3 |
| 3271 | 3271 |    2 |    1 |        3 |
| 3271 | 3271 |    2 |    2 |        3 |
| 3273 | 3273 |    1 |    1 |        3 |
| 3273 | 3273 |    1 |    2 |        3 |
| 3273 | 3273 |    2 |    1 |        3 |
| 3273 | 3273 |    2 |    2 |        3 |
| 3274 | 3274 |    1 |    1 |        3 |
