mysql> select a.fs_id,a.mem_id,b.mem_id,a.income1+a.income2+a.income3+a.income4 as aCY,b.income1+b.income2+b.income3+b.income4 as bCY from income a,income b where a.fs_id=b.fs_id and a.mem_id<>b.mem_id and( a.income1=b.income1 or a.income2=b.income2 or a.income3=b.income3 or a.income4=b.income4) and a.fm_mm=1 and b.fm_mm=1 and a.mem_id>b.mem_id;
+-------+--------+--------+------+-------+
| fs_id | mem_id | mem_id | aCY  | bCY   |
|   409 |      3 |      1 |     2 |    0 |  1557 |
|   414 |      2 |      1 |     1 |  968 |  1557 |
|   414 |      2 |      1 |     3 |  968 |  1557 |
|   414 |      2 |      1 |     2 |  968 |  1557 |
|   415 |      2 |      1 |     3 | 1414 |  1367 |
|   415 |      2 |      1 |     1 | 1414 |  1367 |
|   415 |      2 |      1 |     2 | 1414 |  1367 |
|   420 |      2 |      1 |     1 | 1100 |     0 |
|   420 |      2 |      1 |     2 | 1100 |     0 |
|   420 |      2 |      1 |     3 | 1100 |     0 |
|   420 |      3 |      2 |     2 |    0 |  1100 |
|   420 |      3 |      1 |     2 |    0 |     0 |
|   420 |      3 |      2 |     1 |    0 |  1100 |
|   420 |      3 |      1 |     1 |    0 |     0 |
|   420 |      3 |      2 |     3 |    0 |  1100 |
|   420 |      3 |      1 |     3 |    0 |     0 |
|   423 |      2 |      1 |     3 |    0 |  3074 |
|   423 |      2 |      1 |     1 |    0 |  3074 |
|   423 |      2 |      1 |     2 |    0 |  3074 |
|   425 |      2 |      1 |     3 | 1069 |  2646 |
|   425 |      2 |      1 |     1 | 1069 |  2646 |
|   425 |      2 |      1 |     2 | 1069 |  2646 |
|   426 |      2 |      1 |     3 | 1474 |  3189 |
|   426 |      2 |      1 |     1 | 1474 |  3189 |
|   426 |      2 |      1 |     2 | 1474 |  3189 |
|   429 |      2 |      1 |     1 |    0 |   500 |
|   429 |      3 |      1 |     3 |    0 |   500 |
|   429 |      3 |      2 |     3 |    0 |     0 |
|   429 |      2 |      1 |     3 |    0 |   500 |
|   429 |      3 |      1 |     1 |    0 |   500 |
|   429 |      3 |      2 |     1 |    0 |     0 |
|   429 |      3 |      1 |     2 |    0 |   500 |
|   429 |      3 |      2 |     2 |    0 |     0 |
|   429 |      2 |      1 |     2 |    0 |   500 |
|   436 |      2 |      1 |     3 |  226 |   268 |
|   436 |      2 |      1 |     1 |  226 |   268 |
|   436 |      2 |      1 |     2 |  226 |   268 |
|   438 |      2 |      1 |     1 |  320 |   350 |
|   438 |      3 |      1 |     3 |  753 |   350 |
|   438 |      3 |      2 |     3 |  753 |   320 |
|   438 |      2 |      1 |     3 |  320 |   350 |
|   438 |      3 |      1 |     1 |  753 |   350 |
|   438 |      3 |      2 |     1 |  753 |   320 |
|   438 |      3 |      1 |     2 |  753 |   350 |
|   438 |      3 |      2 |     2 |  753 |   320 |
|   438 |      2 |      1 |     2 |  320 |   350 |
|   442 |      2 |      1 |     3 |  333 |   536 |
|   442 |      2 |      1 |     1 |  333 |   536 |
|   442 |      2 |      1 |     2 |  333 |   536 |
|   443 |      2 |      1 |     2 |  290 |   408 |
|   443 |      2 |      1 |     3 |  290 |   408 |
|   443 |      2 |      1 |     1 |  290 |   408 |
|   444 |      2 |      1 |     1 |  376 |   666 |
|   444 |      2 |      1 |     2 |  376 |   666 |
|   444 |      2 |      1 |     3 |  376 |   666 |
|   446 |      2 |      1 |     3 |  269 |   435 |
|   446 |      2 |      1 |     1 |  269 |   435 |
|   446 |      2 |      1 |     2 |  269 |   435 |
|   449 |      2 |      1 |     3 |  516 |   396 |
|   449 |      2 |      1 |     1 |  516 |   396 |
|   449 |      4 |      2 |     3 |    0 |   516 |
|   449 |      4 |      1 |     3 |    0 |   396 |
|   449 |      4 |      3 |     3 |    0 |     0 |
|   449 |      3 |      1 |     1 |    0 |   396 |
|   449 |      3 |      2 |     1 |    0 |   516 |
|   449 |      3 |      1 |     2 |    0 |   396 |
|   449 |      3 |      2 |     2 |    0 |   516 |
|   449 |      3 |      2 |     3 |    0 |   516 |
|   449 |      3 |      1 |     3 |    0 |   396 |
|   449 |      4 |      1 |     1 |    0 |   396 |
|   449 |      4 |      2 |     1 |    0 |   516 |
|   449 |      4 |      3 |     1 |    0 |     0 |
|   449 |      4 |      1 |     2 |    0 |   396 |
|   449 |      4 |      3 |     2 |    0 |     0 |
|   449 |      4 |      2 |     2 |    0 |   516 |
|   449 |      2 |      1 |     2 |  516 |   396 |
|   450 |      2 |      1 |     1 |  450 |   280 |
|   450 |      3 |      1 |     3 |  505 |   280 |
|   450 |      3 |      2 |     3 |  505 |   450 |
|   450 |      2 |      1 |     3 |  450 |   280 |
|   450 |      3 |      1 |     1 |  505 |   280 |
|   450 |      3 |      2 |     1 |  505 |   450 |
|   450 |      3 |      1 |     2 |  505 |   280 |
|   450 |      3 |      2 |     2 |  505 |   450 |
|   450 |      2 |      1 |     2 |  450 |   280 |
|   452 |      3 |      1 |     1 |  910 |     0 |
|   452 |      3 |      2 |     1 |  910 |     0 |
|   452 |      3 |      2 |     2 |  910 |     0 |
|   452 |      3 |      1 |     2 |  910 |     0 |
|   452 |      3 |      2 |     3 |  910 |     0 |
|   452 |      3 |      1 |     3 |  910 |     0 |
|   452 |      2 |      1 |     3 |    0 |     0 |
|   452 |      2 |      1 |     1 |    0 |     0 |
|   452 |      2 |      1 |     2 |    0 |     0 |
|   453 |      2 |      1 |     2 |  678 |   538 |
|   453 |      2 |      1 |     3 |  678 |   538 |
|   453 |      2 |      1 |     1 |  678 |   538 |
|   454 |      3 |      2 |     1 |  376 |     0 |
|   454 |      3 |      1 |     1 |  376 |   482 |
|   454 |      3 |      1 |     2 |  376 |   482 |
|   454 |      3 |      2 |     2 |  376 |     0 |
|   454 |      3 |      1 |     3 |  376 |   482 |
|   454 |      3 |      2 |     3 |  376 |     0 |
|   454 |      2 |      1 |     3 |    0 |   482 |
|   454 |      2 |      1 |     1 |    0 |   482 |
|   454 |      2 |      1 |     2 |    0 |   482 |
|   455 |      2 |      1 |     3 |  591 |   400 |
|   455 |      2 |      1 |     1 |  591 |   400 |
|   455 |      2 |      1 |     2 |  591 |   400 |
|   456 |      2 |      1 |     1 |  376 |   354 |
|   456 |      3 |      1 |     3 |  322 |   354 |
|   456 |      3 |      2 |     3 |  322 |   376 |
|   456 |      2 |      1 |     3 |  376 |   354 |
|   456 |      3 |      1 |     1 |  322 |   354 |
|   456 |      3 |      2 |     1 |  322 |   376 |
|   456 |      3 |      1 |     2 |  322 |   354 |
|   456 |      3 |      2 |     2 |  322 |   376 |
|   456 |      2 |      1 |     2 |  376 |   354 |
|   458 |      2 |      1 |     1 |    0 |   450 |
|   458 |      2 |      1 |     2 |    0 |   450 |
|   458 |      2 |      1 |     3 |    0 |   450 |
|   461 |      2 |      1 |     3 |  200 |   430 |
|   461 |      2 |      1 |     1 |  200 |   430 |
|   461 |      2 |      1 |     2 |  200 |   430 |
|   463 |      2 |      1 |     3 |  279 |   430 |
|   463 |      2 |      1 |     1 |  279 |   430 |
|   463 |      2 |      1 |     2 |  279 |   430 |
|   464 |      2 |      1 |     3 |  279 |   350 |
|   464 |      2 |      1 |     1 |  279 |   350 |
|   464 |      2 |      1 |     2 |  279 |   350 |
|   465 |      2 |      1 |     1 |  376 |   320 |
|   465 |      3 |      1 |     3 |  370 |   320 |
|   465 |      3 |      2 |     3 |  370 |   376 |
|   465 |      2 |      1 |     3 |  376 |   320 |
|   465 |      3 |      1 |     1 |  370 |   320 |
|   465 |      3 |      2 |     1 |  370 |   376 |
|   465 |      3 |      1 |     2 |  370 |   320 |
|   465 |      3 |      2 |     2 |  370 |   376 |
|   465 |      2 |      1 |     2 |  376 |   320 |
|   466 |      2 |      1 |     3 |  320 |   320 |
|   466 |      2 |      1 |     1 |  325 |   320 |
|   466 |      2 |      1 |     2 |  350 |   320 |
|   470 |      2 |      1 |     1 |    0 |   860 |
|   470 |      3 |      1 |     3 |    0 |   860 |
|   470 |      3 |      2 |     3 |    0 |     0 |
|   470 |      2 |      1 |     3 |    0 |   860 |
|   470 |      3 |      1 |     1 |    0 |   860 |
|   470 |      3 |      2 |     1 |    0 |     0 |
|   470 |      3 |      1 |     2 |    0 |   860 |
|   470 |      3 |      2 |     2 |    0 |     0 |
|   470 |      2 |      1 |     2 |    0 |   860 |
|   472 |      2 |      1 |     3 |  409 |   516 |
|   472 |      2 |      1 |     1 |  409 |   516 |
|   472 |      2 |      1 |     2 |  409 |   516 |
|   474 |      2 |      1 |     3 |  429 |   536 |
|   474 |      2 |      1 |     2 |  429 |   536 |
|   474 |      2 |      1 |     1 |  429 |   536 |
|   475 |      2 |      1 |     3 |  269 |     0 |
|   475 |      2 |      1 |     3 |  269 |     0 |
|   475 |      2 |      1 |     3 |  269 |     0 |
|   475 |      2 |      1 |     1 |  269 |   429 |
|   475 |      2 |      1 |     1 |  269 |   429 |
|   475 |      2 |      1 |     1 |  269 |   429 |
|   475 |      2 |      1 |     2 |  269 |     0 |
|   475 |      2 |      1 |     2 |  269 |     0 |
|   475 |      2 |      1 |     2 |  269 |     0 |
|   478 |      3 |      1 |     3 |  645 |   500 |
|   478 |      3 |      1 |     1 |  645 |   500 |
|   478 |      3 |      1 |     2 |  645 |   500 |
|   481 |      2 |      1 |     3 | 1075 |  1399 |
|   481 |      2 |      1 |     2 | 1075 |  1399 |
|   481 |      2 |      1 |     1 | 1075 |  1399 |
|   482 |      3 |      1 |     1 |    0 |   505 |
|   482 |      3 |      2 |     1 |    0 |   279 |
|   482 |      3 |      2 |     2 |    0 |   279 |
|   482 |      3 |      1 |     2 |    0 |   505 |
|   482 |      3 |      2 |     3 |    0 |   279 |
|   482 |      3 |      1 |     3 |    0 |   505 |
|   482 |      2 |      1 |     3 |  279 |   505 |
|   482 |      2 |      1 |     1 |  279 |   505 |
|   482 |      2 |      1 |     2 |  279 |   505 |
|   483 |      2 |      1 |     1 |  322 |   376 |
|   483 |      3 |      1 |     1 |    0 |   376 |
|   483 |      3 |      2 |     1 |    0 |   322 |
|   483 |      2 |      1 |     3 |  322 |   376 |
|   483 |      3 |      1 |     2 |    0 |   376 |
|   483 |      3 |      2 |     2 |    0 |   322 |
|   483 |      3 |      1 |     3 |    0 |   376 |
|   483 |      3 |      2 |     3 |    0 |   322 |
|   483 |      2 |      1 |     2 |  322 |   376 |
|   484 |      2 |      1 |     1 |    0 |  1100 |
|   484 |      2 |      1 |     2 |    0 |  1100 |
|   484 |      2 |      1 |     3 |    0 |  1100 |
|   485 |      3 |      2 |     1 |    0 |     0 |
|   485 |      3 |      1 |     1 |    0 |   452 |
|   485 |      3 |      1 |     2 |    0 |   452 |
|   485 |      3 |      2 |     2 |    0 |     0 |
|   485 |      3 |      1 |     3 |    0 |   452 |
|   485 |      3 |      2 |     3 |    0 |     0 |
|   485 |      2 |      1 |     1 |    0 |   452 |
|   485 |      2 |      1 |     3 |    0 |   452 |
|   485 |      2 |      1 |     2 |    0 |   452 |
|   487 |      2 |      1 |     1 |  150 |   581 |
|   487 |      3 |      1 |     3 |    0 |   581 |
|   487 |      3 |      2 |     3 |    0 |   150 |
|   487 |      2 |      1 |     3 |  150 |   581 |
|   487 |      3 |      1 |     1 |    0 |   581 |
|   487 |      3 |      2 |     1 |    0 |   150 |
|   487 |      3 |      1 |     2 |    0 |   581 |
|   487 |      3 |      2 |     2 |    0 |   150 |
|   487 |      2 |      1 |     2 |  150 |   581 |
|   491 |      2 |      1 |     3 |  495 |   537 |
|   491 |      2 |      1 |     1 |  495 |   537 |
|   491 |      2 |      1 |     2 |  495 |   537 |
|   493 |      2 |      1 |     3 |    0 |  1611 |
|   493 |      2 |      1 |     1 |    0 |  1611 |
|   493 |      2 |      1 |     2 |    0 |  1611 |
|   496 |      2 |      1 |     1 |    0 |   644 |
|   496 |      3 |      1 |     3 |    0 |   644 |
|   496 |      3 |      2 |     3 |    0 |     0 |
|   496 |      2 |      1 |     3 |    0 |   644 |
|   496 |      3 |      1 |     1 |    0 |   644 |
|   496 |      3 |      2 |     1 |    0 |     0 |
|   496 |      3 |      1 |     2 |    0 |   644 |
|   496 |      3 |      2 |     2 |    0 |     0 |
|   496 |      2 |      1 |     2 |    0 |   644 |
|   497 |      2 |      1 |     3 |  300 |   376 |
|   497 |      2 |      1 |     1 |  300 |   376 |
|   497 |      2 |      1 |     2 |  300 |   376 |
|   501 |      2 |      1 |     3 |  430 |   484 |
|   501 |      2 |      1 |     1 |  430 |   484 |
|   501 |      2 |      1 |     2 |  430 |   484 |
|   507 |      2 |      1 |     3 |  570 |   495 |
|   507 |      2 |      1 |     1 |  570 |   495 |
|   507 |      2 |      1 |     2 |  570 |   495 |
|   508 |      2 |      1 |     3 |  226 |   267 |
|   508 |      2 |      1 |     1 |  226 |   267 |
|   508 |      2 |      1 |     2 |  226 |   267 |
|   509 |      2 |      1 |     1 |    0 |   559 |
|   509 |      3 |      1 |     3 |    0 |   559 |
|   509 |      3 |      2 |     3 |    0 |     0 |
|   509 |      2 |      1 |     3 |    0 |   559 |
|   509 |      3 |      1 |     1 |    0 |   559 |
|   509 |      3 |      2 |     1 |    0 |     0 |
|   509 |      3 |      1 |     2 |    0 |   559 |
|   509 |      3 |      2 |     2 |    0 |     0 |
|   509 |      2 |      1 |     2 |    0 |   559 |
|   511 |      2 |      1 |     2 |    0 |   559 |
|   511 |      2 |      1 |     3 |    0 |   559 |
|   511 |      2 |      1 |     1 |    0 |   559 |
|   512 |      2 |      1 |     1 |    0 |  1800 |
|   512 |      3 |      1 |     3 | 1076 |  1800 |
|   512 |      3 |      2 |     3 | 1076 |     0 |
|   512 |      2 |      1 |     3 |    0 |  1800 |
|   512 |      3 |      1 |     1 | 1076 |  1800 |
|   512 |      3 |      2 |     1 | 1076 |     0 |
|   512 |      3 |      1 |     2 | 1076 |  1800 |
|   512 |      3 |      2 |     2 | 1076 |     0 |
|   512 |      2 |      1 |     2 |    0 |  1800 |
|   513 |      2 |      1 |     3 |  645 |  1022 |
|   513 |      2 |      1 |     1 |  645 |  1022 |
|   513 |      2 |      1 |     2 |  645 |  1022 |
|   514 |      2 |      1 |     1 |    0 |   505 |
|   514 |      2 |      1 |     2 |    0 |   505 |
|   514 |      2 |      1 |     3 |    0 |   505 |
|   515 |      4 |      1 |     2 |  419 |   800 |
|   515 |      4 |      3 |     2 |  419 |   430 |
|   515 |      4 |      2 |     2 |  419 |     0 |
|   515 |      4 |      1 |     3 |  419 |   800 |
|   515 |      4 |      2 |     3 |  419 |     0 |
|   515 |      4 |      3 |     3 |  419 |   430 |
|   515 |      2 |      1 |     3 |    0 |   800 |
|   515 |      3 |      1 |     2 |  430 |   800 |
|   515 |      3 |      2 |     2 |  430 |     0 |
|   515 |      3 |      1 |     3 |  430 |   800 |
|   515 |      3 |      2 |     3 |  430 |     0 |
|   515 |      4 |      1 |     1 |  419 |   800 |
|   515 |      4 |      2 |     1 |  419 |     0 |
|   515 |      4 |      3 |     1 |  419 |   430 |
|   515 |      2 |      1 |     1 |    0 |   800 |
|   515 |      2 |      1 |     2 |    0 |   800 |
|   515 |      3 |      1 |     1 |  430 |   800 |
|   515 |      3 |      2 |     1 |  430 |     0 |
|   517 |      2 |      1 |     3 |  236 |   430 |
|   517 |      2 |      1 |     1 |  236 |   430 |
|   517 |      2 |      1 |     2 |  236 |   430 |
|   518 |      2 |      1 |     3 |  473 |   624 |
|   518 |      2 |      1 |     1 |  473 |   624 |
|   518 |      2 |      1 |     2 |  473 |   624 |
|   523 |      2 |      1 |     3 |  400 |   799 |
|   523 |      2 |      1 |     2 |  400 |   799 |
|   523 |      2 |      1 |     1 |  400 |   799 |
|   525 |      2 |      1 |     3 |  538 |  1074 |
|   525 |      2 |      1 |     1 |  538 |  1074 |
|   525 |      2 |      1 |     2 |  538 |  1074 |
|   528 |      2 |      1 |     1 |  452 |   484 |
|   528 |      2 |      1 |     1 |  452 |   484 |
|   528 |      2 |      1 |     1 |  452 |   484 |
|   528 |      2 |      1 |     1 |  452 |     0 |
|   528 |      2 |      1 |     2 |  452 |     0 |
|   528 |      2 |      1 |     2 |  452 |     0 |
|   528 |      2 |      1 |     2 |  452 |     0 |
|   528 |      2 |      1 |     2 |  452 |     0 |
|   528 |      2 |      1 |     3 |  452 |     0 |
|   528 |      2 |      1 |     3 |  452 |     0 |
|   528 |      2 |      1 |     3 |  452 |     0 |
|   528 |      2 |      1 |     3 |  452 |     0 |
|   529 |      2 |      1 |     1 |    0 |   592 |
|   529 |      3 |      1 |     3 |    0 |   592 |
|   529 |      3 |      2 |     3 |    0 |     0 |
|   529 |      2 |      1 |     3 |    0 |   592 |
|   529 |      3 |      1 |     1 |    0 |   592 |
|   529 |      3 |      2 |     1 |    0 |     0 |
|   529 |      3 |      1 |     2 |    0 |   592 |
|   529 |      3 |      2 |     2 |    0 |     0 |
|   529 |      2 |      1 |     2 |    0 |   592 |
|   531 |      2 |      1 |     3 |  236 |   756 |
|   531 |      2 |      1 |     1 |  236 |   756 |
|   531 |      2 |      1 |     2 |  236 |   756 |
|   539 |      2 |      1 |     1 |  538 |     0 |
|   539 |      2 |      1 |     2 |  538 |     0 |
|   539 |      2 |      1 |     3 |  538 |     0 |
|   541 |      2 |      1 |     3 |  581 |   967 |
|   541 |      2 |      1 |     1 |  581 |   967 |
|   541 |      2 |      1 |     2 |  581 |   967 |
|   542 |      2 |      1 |     1 |  750 |  1280 |
|   542 |      2 |      1 |     2 |  750 |  1280 |
|   542 |      2 |      1 |     3 |  750 |  1280 |
|   544 |      3 |      1 |     3 |  322 |   450 |
|   544 |      3 |      1 |     2 |  322 |   450 |
|   544 |      3 |      1 |     1 |  322 |   450 |
|   545 |      2 |      1 |     3 |  698 |   800 |
|   545 |      2 |      1 |     1 |  698 |   800 |
|   545 |      2 |      1 |     2 |  698 |   800 |
|   546 |      2 |      1 |     1 |    0 |   753 |
|   546 |      2 |      1 |     2 |    0 |   753 |
|   546 |      4 |      1 |     1 |    0 |   753 |
|   546 |      4 |      2 |     1 |    0 |     0 |
|   546 |      4 |      3 |     1 |    0 |     0 |
|   546 |      4 |      1 |     2 |    0 |   753 |
|   546 |      4 |      2 |     2 |    0 |     0 |
|   546 |      4 |      3 |     2 |    0 |     0 |
|   546 |      4 |      1 |     3 |    0 |   753 |
|   546 |      4 |      3 |     3 |    0 |     0 |
|   546 |      4 |      2 |     3 |    0 |     0 |
|   546 |      3 |      1 |     1 |    0 |   753 |
|   546 |      3 |      2 |     1 |    0 |     0 |
|   546 |      3 |      1 |     2 |    0 |   753 |
|   546 |      3 |      2 |     2 |    0 |     0 |
|   546 |      3 |      1 |     3 |    0 |   753 |
|   546 |      3 |      2 |     3 |    0 |     0 |
|   546 |      2 |      1 |     3 |    0 |   753 |
|   547 |      2 |      1 |     1 |    0 |   602 |
|   547 |      2 |      1 |     2 |    0 |   602 |
|   547 |      2 |      1 |     3 |    0 |   602 |
|   547 |      3 |      1 |     1 |    0 |   602 |
|   547 |      3 |      2 |     1 |    0 |     0 |
|   547 |      3 |      1 |     2 |    0 |   602 |
|   547 |      3 |      2 |     2 |    0 |     0 |
|   547 |      3 |      1 |     3 |    0 |   602 |
|   547 |      3 |      2 |     3 |    0 |     0 |
|   548 |      2 |      1 |     1 |  602 |   403 |
|   548 |      2 |      1 |     2 |  602 |   403 |
|   548 |      4 |      1 |     2 |    0 |   403 |
|   548 |      4 |      2 |     2 |    0 |   602 |
|   548 |      4 |      3 |     2 |    0 |     0 |
|   548 |      4 |      1 |     3 |    0 |   403 |
|   548 |      4 |      3 |     3 |    0 |     0 |
|   548 |      4 |      2 |     3 |    0 |   602 |
|   548 |      3 |      1 |     1 |    0 |   403 |
|   548 |      3 |      2 |     1 |    0 |   602 |
