mysql> select CLASS_INCOMES,substring(i,1,4),sum(p*qt),nat_id from e2,incomeclass where fs_id=f group by CLASS_INCOMES,substring(i,1,4) order by nat_id,CLASS_INCOMES,substring(i,1,4);
+---------------+------------------+---------------+--------+
| CLASS_INCOMES | substring(i,1,4) | sum(p*qt)     | nat_id |
|            61 | 0311             |  2392.9999999 |      1 |
|            61 | 0312             | 11662.9000023 |      1 |
|            61 | 0313             |   377.2500002 |      1 |
|            61 | 0314             |  1185.7999964 |      1 |
|            61 | 0321             |  1141.7000002 |      1 |
|            61 | 0322             |     5.5000000 |      1 |
|            61 | 0411             |  3855.0000000 |      1 |
|            61 | 0421             | 42945.0000000 |      1 |
|            61 | 0431             |   517.5000000 |      1 |
|            61 | 0432             | 97040.0000000 |      1 |
|            61 | 0441             |   671.0000001 |      1 |
|            61 | 0442             |    53.7500000 |      1 |
|            61 | 0443             |     7.0000000 |      1 |
|            61 | 0451             |  1419.0000001 |      1 |
|            61 | 0452             |   137.5000001 |      1 |
|            61 | 0453             |    70.0750010 |      1 |
|            61 | 0454             |    94.2500000 |      1 |
|            61 | 0511             |  3113.6250000 |      1 |
|            61 | 0512             |   625.9999997 |      1 |
|            61 | 0520             |  1472.5000001 |      1 |
|            61 | 0531             |  2328.5000000 |      1 |
|            61 | 0532             |   617.0000000 |      1 |
|            61 | 0533             |   512.0000000 |      1 |
|            61 | 0540             |  1232.2499998 |      1 |
|            61 | 0551             |    45.0000000 |      1 |
|            61 | 0552             |   283.1999996 |      1 |
|            61 | 0561             |  2237.5149999 |      1 |
|            61 | 0562             |  8355.2500008 |      1 |
|            61 | 0611             |   316.7500002 |      1 |
|            61 | 0612             |    39.8500000 |      1 |
|            61 | 0613             |   189.0000000 |      1 |
|            61 | 0621             |   115.0000000 |      1 |
|            61 | 0622             |   150.0000000 |      1 |
|            61 | 0623             |    16.9999998 |      1 |
|            61 | 0711             |   500.0000000 |      1 |
|            61 | 0721             |  1364.0000000 |      1 |
|            61 | 0722             | 17475.2499915 |      1 |
|            61 | 0723             |  2222.7500006 |      1 |
|            61 | 0724             |    90.0000000 |      1 |
|            61 | 0732             |    32.7000000 |      1 |
|            61 | 0733             |  7140.0000000 |      1 |
|            61 | 0820             |  2197.9999998 |      1 |
|            61 | 0830             |  2907.5000006 |      1 |
|            61 | 0911             |  1455.0000000 |      1 |
|            61 | 0912             |    45.0000000 |      1 |
|            61 | 0913             |   295.0000000 |      1 |
|            61 | 0914             |     4.1000000 |      1 |
|            61 | 0915             |    40.0000000 |      1 |
|            61 | 0931             |   263.2500003 |      1 |
|            61 | 0932             |    42.2500000 |      1 |
|            61 | 0933             |    79.0000000 |      1 |
|            61 | 0934             |    45.5000000 |      1 |
|            61 | 0935             |    10.0000000 |      1 |
|            61 | 0941             |  1408.0000000 |      1 |
|            61 | 0942             |    44.0000000 |      1 |
|            61 | 0951             |    20.7500000 |      1 |
|            61 | 0952             |   134.6499999 |      1 |
|            61 | 0953             |    10.0000000 |      1 |
|            61 | 0954             |   486.3999997 |      1 |
|            61 | 0960             |    40.0000000 |      1 |
|            61 | 1010             |   350.0000000 |      1 |
|            61 | 1020             |   912.0000000 |      1 |
|            61 | 1050             |   620.4999998 |      1 |
|            61 | 1111             |  2561.8999983 |      1 |
|            61 | 1112             |   310.0000005 |      1 |
|            61 | 1120             |  3150.0000000 |      1 |
|            61 | 1211             |  1440.8499995 |      1 |
|            61 | 1212             |   156.4999999 |      1 |
|            61 | 1213             |  3578.2849990 |      1 |
|            61 | 1231             |  1567.2000000 |      1 |
|            61 | 1232             |  1139.4999998 |      1 |
|            61 | 1254             |   175.0000000 |      1 |
|            61 | 1262             |    94.0000003 |      1 |
|            61 | 1270             |  7433.1500041 |      1 |
|            61 | 1310             |   121.0000000 |      1 |
|            61 | 1320             |  9688.0999987 |      1 |
|            62 | 0111             |  2941.8099965 |      1 |
|            62 | 0112             |  3331.8300001 |      1 |
|            62 | 0113             |  2065.4449990 |      1 |
|            62 | 0114             |  1145.1700052 |      1 |
|            62 | 0115             |   390.8350003 |      1 |
|            62 | 0116             |   793.2200006 |      1 |
|            62 | 0117             |   924.3599971 |      1 |
|            62 | 0118             |   384.6400005 |      1 |
|            62 | 0119             |   574.5100001 |      1 |
|            62 | 0121             |   257.3199996 |      1 |
|            62 | 0122             |   695.2550050 |      1 |
|            62 | 0220             |     9.5500000 |      1 |
|            62 | 0311             |   345.0000000 |      1 |
|            62 | 0312             | 11855.9500006 |      1 |
|            62 | 0313             |   439.9999999 |      1 |
|            62 | 0314             |  1320.2500023 |      1 |
|            62 | 0321             |  1276.6500001 |      1 |
|            62 | 0421             | 56790.0000000 |      1 |
|            62 | 0431             |   564.3500001 |      1 |
|            62 | 0432             |  1410.7500001 |      1 |
|            62 | 0441             |   985.0000000 |      1 |
|            62 | 0442             |    41.0000000 |      1 |
|            62 | 0443             |    30.0000000 |      1 |
|            62 | 0451             |  1692.9999999 |      1 |
|            62 | 0452             |   132.7500000 |      1 |
|            62 | 0453             |     6.2500000 |      1 |
|            62 | 0454             |    71.5849999 |      1 |
|            62 | 0511             |  4563.1000001 |      1 |
|            62 | 0512             |  1609.9999999 |      1 |
|            62 | 0520             |  2924.1499998 |      1 |
|            62 | 0531             |  2485.4000000 |      1 |
|            62 | 0532             |   512.3500001 |      1 |
|            62 | 0533             |    80.0000000 |      1 |
|            62 | 0540             |  2214.7150000 |      1 |
|            62 | 0551             |    15.0000000 |      1 |
|            62 | 0552             |   890.3999998 |      1 |
|            62 | 0561             |  3295.0150007 |      1 |
|            62 | 0562             |  8710.9999997 |      1 |
|            62 | 0611             |   704.4849998 |      1 |
|            62 | 0612             |     6.3150000 |      1 |
|            62 | 0621             |   272.0000000 |      1 |
|            62 | 0622             |  1837.0000001 |      1 |
|            62 | 0623             |   154.0000000 |      1 |
|            62 | 0630             |  1000.0000000 |      1 |
|            62 | 0721             |  1640.0000001 |      1 |
|            62 | 0722             |  8811.6000240 |      1 |
|            62 | 0723             |  3359.1999998 |      1 |
|            62 | 0732             |    71.0000000 |      1 |
|            62 | 0733             |  4479.6500000 |      1 |
|            62 | 0820             |  1152.8999999 |      1 |
|            62 | 0830             |  3173.5000019 |      1 |
|            62 | 0911             |  1238.5000000 |      1 |
|            62 | 0913             |   669.5000000 |      1 |
|            62 | 0914             |    80.1700001 |      1 |
|            62 | 0923             |     2.5000000 |      1 |
|            62 | 0931             |   219.8999998 |      1 |
|            62 | 0932             |   572.9999991 |      1 |
|            62 | 0933             |   254.7500000 |      1 |
