mysql> SELECT FS_ID,SUM(INCOME1)+SUM(INCOME2)+SUM(INCOME3)+SUM(INCOME4) AS CY ,COUNT(MEM_ID) FROM INCOME GROUP BY FS_ID,MEM_ID;
+-------+-------+---------------+
| FS_ID | CY    | COUNT(MEM_ID) |
|   634 |   807 |             3 |
|   637 |  1278 |             3 |
|   637 |   750 |             3 |
|   638 |  1200 |             3 |
|   640 |  1950 |             3 |
|   640 |     0 |             3 |
|   641 |  1449 |             3 |
|   642 |  1935 |             3 |
|   643 |   900 |             3 |
|   643 |  1275 |             3 |
|   643 |  1128 |             3 |
|   646 |   936 |             3 |
|   650 |  1110 |             3 |
|   650 |  1224 |             3 |
|   653 |   645 |             3 |
|   653 |   708 |             3 |
|   653 |     0 |             3 |
|   654 |  3873 |             3 |
|   655 |  2250 |             3 |
|   655 |     0 |             3 |
|   657 |  1839 |             3 |
|   657 |  1614 |             3 |
|   657 |     0 |             3 |
|   658 |  2895 |             3 |
|   658 |  1443 |             3 |
|   660 |   807 |             3 |
|   660 |   966 |             3 |
|   660 |   870 |             3 |
|   662 |  1380 |             3 |
|   664 |  1479 |             3 |
|   664 |     0 |             3 |
|   664 |     0 |             3 |
|   664 |     0 |             3 |
|   664 |     0 |             3 |
|   665 |  2064 |             3 |
|   666 |  2400 |             3 |
|   666 |  1608 |             3 |
|   667 |   900 |             3 |
|   668 |  1050 |             3 |
|   669 |  1287 |             3 |
|   669 |   885 |             3 |
|   670 |  1614 |             3 |
|   670 |  1128 |             3 |
|   671 |  3831 |             3 |
|   672 |  1449 |             3 |
|   672 |     0 |             3 |
|   672 |     0 |             3 |
|   673 |  2409 |             3 |
|   674 |  1515 |             3 |
|   674 |     0 |             3 |
|   675 |  1800 |             3 |
|   675 |     0 |             3 |
|   675 |  3066 |             3 |
|   675 |  1128 |             3 |
|   677 |  1449 |             3 |
|   677 |   966 |             3 |
|   677 |     0 |             3 |
|   678 |   750 |             3 |
|   678 |   963 |             3 |
|   678 |   996 |             3 |
|   679 |  1290 |             3 |
|   679 |   966 |             3 |
|   680 |  2097 |             3 |
|   680 |  1614 |             3 |
|   680 |  1128 |             3 |
|   681 |  2253 |             3 |
|   682 |  1650 |             3 |
|   682 |  2100 |             3 |
|   683 |  2580 |             3 |
|   683 |  3228 |             3 |
|   684 |  2901 |             3 |
|   685 |  1200 |             3 |
|   685 |  1290 |             3 |
|   685 |  1614 |             3 |
|   686 |  1614 |             3 |
|   686 |  1452 |             3 |
|   687 |  1800 |             3 |
|   688 |  2898 |             3 |
|   688 |  3210 |             3 |
|   690 |  1128 |             3 |
|   690 |   966 |             3 |
|   690 |     0 |             3 |
|   691 |   900 |             3 |
|   691 |   918 |             3 |
|   693 |  5154 |             3 |
|   693 |     0 |             3 |
|   693 |     0 |             3 |
|   694 |  1446 |             3 |
|   694 |     0 |             3 |
|   694 |   807 |             3 |
|   695 |  2400 |             3 |
|   695 |  1800 |             3 |
|   696 |  1029 |             3 |
|   696 |     0 |             3 |
|   697 |  2064 |             3 |
|   697 |     0 |             3 |
|   697 |     0 |             3 |
|   697 |     0 |             3 |
|   698 |  2250 |             3 |
|   699 |  1800 |             3 |
|   701 |  1350 |             3 |
|   701 |     0 |             3 |
|   701 |  1776 |             3 |
|   702 |  1230 |             3 |
|   702 |  1482 |             3 |
|   703 |   966 |             3 |
|   703 |   888 |             3 |
|   704 |   900 |             3 |
|   704 |   804 |             3 |
|   705 |  1911 |             3 |
|   707 |  1128 |             3 |
|   708 |  2259 |             3 |
|   709 |  2409 |             3 |
|   709 |  1935 |             3 |
|   710 |  1776 |             3 |
|   710 |   807 |             3 |
|   711 |  1614 |             3 |
|   713 |  2091 |             3 |
|   713 |     0 |             3 |
|   714 |  1092 |             3 |
|   715 |  1500 |             3 |
|   716 |  1794 |             3 |
|   716 |   930 |             3 |
|   718 |  2499 |             3 |
|   718 |     0 |             3 |
|   718 |     0 |             3 |
|   718 |     0 |             3 |
|   719 |  1371 |            12 |
|   719 |  1644 |             3 |
|   720 |  1155 |             3 |
|   720 |  1014 |             3 |
|   720 |     0 |             3 |
|   722 |  1437 |             3 |
|   722 |     0 |             3 |
|   722 |     0 |             3 |
|   722 |   873 |             3 |
|   724 |  1485 |             3 |
|   724 |  1689 |             3 |
|   726 |  1032 |             3 |
|   726 |   966 |             3 |
|   727 |  1932 |             3 |
|   727 |   804 |             3 |
|   729 |  3000 |             3 |
|   729 |   741 |             3 |
|   730 |  1371 |             3 |
|   731 |  2097 |             3 |
|   731 |     0 |             3 |
|   731 |     0 |             3 |
|   732 |  4827 |             3 |
|   732 |  3870 |             3 |
|   733 |  3861 |             3 |
|   735 |  2253 |             3 |
|   735 |   804 |             3 |
|   736 |  2088 |             3 |
|   739 |  1677 |             3 |
|   740 |  1050 |             3 |
|   741 |  1929 |             3 |
|   741 |  1125 |             3 |
|   742 |  1356 |             3 |
|   743 |  1938 |             3 |
|   744 |  1563 |             3 |
|   744 |  1209 |             3 |
|   745 |  1242 |             3 |
|   745 |     0 |             3 |
|   745 |  1371 |             3 |
|   745 |   645 |             3 |
|   746 |  2049 |             3 |
|   749 |     0 |             3 |
|   749 |  1158 |             3 |
|   750 |  1725 |             3 |
|   750 |  1548 |             3 |
|   751 |  1809 |             3 |
|   752 |  1611 |             3 |
|   752 |  1452 |             3 |
|   753 |  1338 |             3 |
|   753 |  1485 |             3 |
|   754 |  2586 |             3 |
|   755 |  2445 |             3 |
|   756 |  2451 |             3 |
|   758 |  2925 |             3 |
|   759 |  1563 |             3 |
|   759 |     0 |             3 |
|   759 |   660 |             3 |
|   760 |  2184 |             3 |
|   760 |  1080 |             3 |
|   761 |  2205 |             3 |
|   761 |  1563 |             3 |
|   761 |  2001 |             3 |
|   761 |  1503 |             3 |
|   762 |  1935 |             3 |
|   763 |  1515 |             3 |
|   763 |  1065 |             3 |
|   764 |  1548 |             3 |
|   764 |  1029 |             3 |
|   766 |  5500 |             3 |
|   766 |     0 |             3 |
|   766 |     0 |             3 |
|   767 |  4550 |             3 |
|   774 |  1200 |             3 |
|   774 |     0 |             3 |
|   774 |  2097 |             3 |
|   774 |  2742 |             3 |
|   776 |  2085 |             3 |
|   776 |     0 |             3 |
|   776 |     0 |             3 |
|   776 |     0 |             3 |
|   777 |  5370 |             3 |
|   778 |  1353 |             3 |
|   778 |  1452 |             3 |
|   780 |  1290 |             3 |
|   780 |     0 |             3 |
|   780 |     0 |             3 |
|   781 |  1935 |             3 |
|   781 |     0 |             3 |
|   781 |     0 |             3 |
|   781 |     0 |             3 |
|   781 |     0 |             3 |
|   783 |  1449 |             3 |
|   784 |  1290 |             3 |
|   785 |  1128 |             3 |
|   786 |  2097 |             3 |
|   786 |  1290 |             3 |
|   786 |  1128 |             3 |
|   787 |  1290 |             3 |
|   787 |  2097 |             3 |
|   788 |  1608 |             3 |
|   789 |  1050 |             3 |
|   789 |     0 |             3 |
|   789 |     0 |             3 |
|   790 |   900 |             3 |
|   791 |  2256 |             3 |
|   791 |  2400 |             3 |
|   792 |  2256 |             3 |
|   793 |  1452 |             3 |
|   795 |  3867 |             3 |
|   795 |     0 |             3 |
|   795 |     0 |             3 |
|   795 |     0 |             3 |
|   797 |  2421 |             3 |
|   797 |     0 |             3 |
|   797 |     0 |             3 |
|   797 |     0 |             3 |
|   798 |  1929 |             3 |
|   798 |  1365 |             3 |
|   799 |  2583 |             3 |
|   799 |     0 |             3 |
|   800 |  1929 |             3 |
|   800 |     0 |             3 |
|   800 |     0 |             3 |
|   800 |     0 |             3 |
|   800 |   450 |             3 |
|   800 |   450 |             3 |
|   802 |  3000 |             3 |
|   802 |     0 |             3 |
|   802 |     0 |             3 |
|   802 |     0 |             3 |
|   802 |     0 |             3 |
|   803 |  1470 |             3 |
|   804 |  1110 |             3 |
|   805 |  1452 |             3 |
|   805 |     0 |             3 |
|   805 |     0 |             3 |
|   807 |  1806 |             3 |
|   808 |  1350 |             3 |
|   808 |  1128 |             3 |
|   808 |  1227 |             3 |
|   809 |  1050 |             3 |
|   809 |   903 |             3 |
|   809 |  1050 |             3 |
|   810 |  2091 |             3 |
|   811 |  1935 |             3 |
|   812 |  4029 |             3 |
|   813 |  1614 |             3 |
|   813 |  1290 |             3 |
|   814 |  1800 |             3 |
|   814 |     0 |             3 |
|   814 |  3600 |             3 |
|   816 |   600 |             3 |
|   816 |   450 |             3 |
|   817 |  1836 |             3 |
|   818 |  1440 |             3 |
|   823 |  1419 |             3 |
|   823 |     0 |             3 |
|   823 |     0 |             3 |
|   823 |     0 |             3 |
|   824 |  1800 |             3 |
|   824 |     0 |             3 |
|   824 |     0 |             3 |
|   825 |     0 |             3 |
|   825 |  1257 |             3 |
|   825 |   966 |             3 |
|   825 |   903 |             3 |
|   826 |  1950 |             3 |
|   826 |     0 |             3 |
|   828 |  2703 |             3 |
|   828 |     0 |             3 |
|   828 |     0 |             3 |
|   828 |     0 |             3 |
|   828 |     0 |             3 |
|   830 |  2583 |             3 |
|   831 |  2256 |             3 |
|   832 |     0 |             3 |
|   832 |     0 |             3 |
|   832 |     0 |             3 |
|   832 |     0 |             3 |
|   832 |     0 |             3 |
|   835 |  1200 |             3 |
|   837 |  3600 |             3 |
|   837 |     0 |             3 |
|   837 |     0 |             3 |
|   838 |  1614 |             3 |
|   839 |  2577 |             3 |
|   840 |  1200 |             3 |
|   840 |  1452 |             3 |
|   842 |  1128 |             3 |
|   842 |  1452 |             3 |
|   842 |     0 |             3 |
|   842 |     0 |             3 |
|   846 |   750 |             3 |
|   846 |   600 |             3 |
|   847 |  2340 |             3 |
|   848 |  1614 |             3 |
|   848 |  1935 |             3 |
|   849 |  1500 |             3 |
|   849 |     0 |             3 |
|   849 |     0 |             3 |
|   851 |  3600 |             3 |
|   851 |     0 |             3 |
|   851 |     0 |             3 |
|   851 |     0 |             3 |
|   851 |     0 |             3 |
|   851 |     0 |             3 |
|   852 |  2412 |             3 |
|   852 |     0 |             3 |
|   852 |     0 |             3 |
|   852 |     0 |             3 |
|   852 |     0 |             3 |
|   852 |     0 |             3 |
|   852 |     0 |             3 |
|   854 |  3531 |             3 |
|   854 |     0 |             3 |
|   854 |     0 |             3 |
|   854 |     0 |             3 |
|   854 |     0 |             3 |
|   855 |  1950 |             3 |
|   855 |     0 |             3 |
|   855 |  1515 |             3 |
|   855 |  1611 |             3 |
|   855 |  1776 |             3 |
|   855 |     0 |             3 |
|   856 |  2892 |             3 |
|   856 |     0 |             3 |
|   856 |     0 |             3 |
|   856 |     0 |             3 |
|   859 |  1680 |             3 |
|   860 |  1386 |             3 |
|   861 |  2031 |             3 |
|   862 |  2499 |             3 |
|   864 |   900 |             3 |
|   864 |  1290 |             3 |
|   865 |  1449 |             3 |
|   865 |  1125 |             3 |
|   866 |  2160 |             3 |
|   868 |  1050 |             3 |
|   868 |  2259 |             3 |
|   869 |  1350 |             3 |
|   869 |   900 |             3 |
|   870 |  1611 |             3 |
|   870 |   966 |             3 |
|   871 |  2094 |             3 |
|   872 |  1611 |             3 |
|   874 |  1128 |             3 |
|   874 |     0 |             3 |
|   874 |     0 |             3 |
|   875 |  1452 |             3 |
|   875 |     0 |             3 |
|   876 |  1161 |             3 |
|   876 |  1032 |             3 |
|   877 |  1806 |             3 |
|   877 |  1419 |             3 |
|   878 |  2097 |             3 |
|   879 |  1800 |             3 |
|   879 |     0 |             3 |
|   880 |  1140 |             3 |
|   882 |   645 |             3 |
|   882 |   720 |             3 |
|   885 |  1773 |             3 |
|   886 |  2403 |             3 |
|   887 |  2031 |             3 |
|   888 |  2565 |             3 |
|   888 |     0 |             3 |
|   888 |     0 |             3 |
|   889 |  1773 |             3 |
|   890 |  3750 |             3 |
|   890 |  2742 |             3 |
|   891 |  2097 |             3 |
